doi,Materials_1,Polymer_1,conjugation_1,Isomer_1,CentroSymmetry_1,mu_e_1,mu_h_1,E_LUMO (eV)_1,E_HOMO (eV)_1,MonomerA_1,MonomerB_1,Materials_2,Polymer_2,conjugation_2,Isomer_2,CentroSymmetry_2,mu_e_2,mu_h_2,E_LUMO (eV)_2,E_HOMO (eV)_2,MonomerA_2,MonomerB_2
10.1002/anie.202507528,PFBT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5sc(-c6c(F)c(F)c(-c7cc(CCCCCC)c(*)s7)c7nsnc67)cc5CCCCCC)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.18,0.0,-3.8,-5.5,*c1sc(-c2c(F)c(F)c(-c3cc(CCCCCC)c(*)s3)c3nsnc23)cc1CCCCCC,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PBTBN,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5sc(-c6ccc7c8c6ns[n+]8[B-](C)(C)c6c-7sc(*)c6CCCCCC)cc5CCCCCC)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.39,0.0,-3.7,-5.38,*c1sc(-c2ccc3c4c2ns[n+]4[B-](C)(C)c2c-3sc(*)c2CCCCCC)cc1CCCCCC,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/anie.202507528,PFBT,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5sc(-c6c(F)c(F)c(-c7cc(CCCCCC)c(*)s7)c7nsnc67)cc5CCCCCC)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.18,0.0,-3.8,-5.5,*c1sc(-c2c(F)c(F)c(-c3cc(CCCCCC)c(*)s3)c3nsnc23)cc1CCCCCC,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PFBTBN,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5sc(-c6c(F)c(F)c7c8c6ns[n+]8[B-](C)(C)c6c-7sc(*)c6CCCCCC)cc5CCCCCC)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,3.85,0.0,-3.96,-5.51,*c1sc(-c2c(F)c(F)c3c4c2ns[n+]4[B-](C)(C)c2c-3sc(*)c2CCCCCC)cc1CCCCCC,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/anie.202507528,PBTBN,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5sc(-c6ccc7c8c6ns[n+]8[B-](C)(C)c6c-7sc(*)c6CCCCCC)cc5CCCCCC)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.39,0.0,-3.7,-5.38,*c1sc(-c2ccc3c4c2ns[n+]4[B-](C)(C)c2c-3sc(*)c2CCCCCC)cc1CCCCCC,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PFBTBN,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5sc(-c6c(F)c(F)c7c8c6ns[n+]8[B-](C)(C)c6c-7sc(*)c6CCCCCC)cc5CCCCCC)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,3.85,0.0,-3.96,-5.51,*c1sc(-c2c(F)c(F)c3c4c2ns[n+]4[B-](C)(C)c2c-3sc(*)c2CCCCCC)cc1CCCCCC,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-ADO,*c1ccc2c(c1)C(=O)c1ccc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)cc1C2=O,0,0.0,1,0.0153,0.0143,-4.5,-5.65,*c1ccc2c(c1)C(=O)c1ccc(*)cc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-BDTDO,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)C(=O)c5cc(*)sc5C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,0,0.0,1,0.0326,0.00316,-4.59,-5.4,*c1cc2c(s1)C(=O)c1cc(*)sc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-ADO,*c1ccc2c(c1)C(=O)c1ccc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)cc1C2=O,0,0.0,1,0.0153,0.0143,-4.5,-5.65,*c1ccc2c(c1)C(=O)c1ccc(*)cc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-BDFDO,*c1cc2c(o1)C(=O)c1cc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)oc1C2=O,0,0.0,1,0.0191,0.0109,-4.65,-5.56,*c1cc2c(o1)C(=O)c1cc(*)oc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-ADO,*c1ccc2c(c1)C(=O)c1ccc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)cc1C2=O,0,0.0,1,0.0153,0.0143,-4.5,-5.65,*c1ccc2c(c1)C(=O)c1ccc(*)cc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-CPDTO,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5sc(*)cc5C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.46,0.46,-4.2,-5.12,*c1cc2c(s1)-c1sc(*)cc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-ADO,*c1ccc2c(c1)C(=O)c1ccc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)cc1C2=O,0,0.0,1,0.0153,0.0143,-4.5,-5.65,*c1ccc2c(c1)C(=O)c1ccc(*)cc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-BDTDO-2,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5sc(*)cc5C(=O)C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.0,0.00346,-4.16,-5.38,*c1cc2c(s1)-c1sc(*)cc1C(=O)C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-BDTDO,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)C(=O)c5cc(*)sc5C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,0,0.0,1,0.0326,0.00316,-4.59,-5.4,*c1cc2c(s1)C(=O)c1cc(*)sc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-BDFDO,*c1cc2c(o1)C(=O)c1cc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)oc1C2=O,0,0.0,1,0.0191,0.0109,-4.65,-5.56,*c1cc2c(o1)C(=O)c1cc(*)oc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-BDTDO,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)C(=O)c5cc(*)sc5C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,0,0.0,1,0.0326,0.00316,-4.59,-5.4,*c1cc2c(s1)C(=O)c1cc(*)sc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-CPDTO,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5sc(*)cc5C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.46,0.46,-4.2,-5.12,*c1cc2c(s1)-c1sc(*)cc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-BDTDO,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)C(=O)c5cc(*)sc5C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,0,0.0,1,0.0326,0.00316,-4.59,-5.4,*c1cc2c(s1)C(=O)c1cc(*)sc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-BDTDO-2,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5sc(*)cc5C(=O)C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.0,0.00346,-4.16,-5.38,*c1cc2c(s1)-c1sc(*)cc1C(=O)C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-BDFDO,*c1cc2c(o1)C(=O)c1cc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)oc1C2=O,0,0.0,1,0.0191,0.0109,-4.65,-5.56,*c1cc2c(o1)C(=O)c1cc(*)oc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-CPDTO,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5sc(*)cc5C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.46,0.46,-4.2,-5.12,*c1cc2c(s1)-c1sc(*)cc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-BDFDO,*c1cc2c(o1)C(=O)c1cc(-c3ccc(C4=C5C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c6ccc(*)s6)=C5C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)oc1C2=O,0,0.0,1,0.0191,0.0109,-4.65,-5.56,*c1cc2c(o1)C(=O)c1cc(*)oc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-BDTDO-2,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5sc(*)cc5C(=O)C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.0,0.00346,-4.16,-5.38,*c1cc2c(s1)-c1sc(*)cc1C(=O)C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/asia.201701800,PDPPT-CPDTO,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5sc(*)cc5C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.46,0.46,-4.2,-5.12,*c1cc2c(s1)-c1sc(*)cc1C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,PDPPT-BDTDO-2,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(-c5cc6c(s5)-c5sc(*)cc5C(=O)C6=O)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,0,0.0,0.00346,-4.16,-5.38,*c1cc2c(s1)-c1sc(*)cc1C(=O)C2=O,*c1ccc(C2=C3C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/chem.201703415,PBBI-2T,*c1ccc(-c2ccc(-c3cc4c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c5cc6c(cc5c4s3)c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c3cc(*)sc36)s2)s1,1,0.0,1,0.04,0.0011,-3.48,-5.38,*c1ccc(-c2ccc(*)s2)s1,*c1cc2c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c3cc4c(cc3c2s1)c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c1cc(*)sc14,PBBI-2T2F,*c1cc(F)c(-c2sc(-c3cc4c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c5cc6c(cc5c4s3)c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c3cc(*)sc36)cc2F)s1,1,0.0,1,0.34,0.0,-3.71,-5.72,*c1cc(F)c(-c2sc(*)cc2F)s1,*c1cc2c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c3cc4c(cc3c2s1)c(=O)n(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(=O)c1cc(*)sc14
10.1002/cjoc.201400423,BPDBDTE,*c1ccc(C2=C/C(=C3/C=C(c4ccc(-c5cc(CCCCCCCCCCCC)c(/C=C/c6sc(*)cc6CCCCCCCCCCCC)s5)s4)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O)C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,1,0.0,1,0.081,0.109,-3.65,-5.12,*c1cc(CCCCCCCCCCCC)c(/C=C/c2sc(*)cc2CCCCCCCCCCCC)s1,*c1ccc(C2=C/C(=C3/C=C(c4ccc(*)s4)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O)C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1,BPDDTE,*c1ccc(/C=C/c2ccc(-c3ccc(C4=C/C(=C5/C=C(c6ccc(*)s6)N(CC(CCCCCCCC)CCCCCCCCCC)C5=O)C(=O)N4CC(CCCCCCCC)CCCCCCCCCC)s3)s2)s1,1,0.0,1,0.09,0.245,-3.62,-5.01,*c1ccc(/C=C/c2ccc(*)s2)s1,*c1ccc(C2=C/C(=C3/C=C(c4ccc(*)s4)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O)C(=O)N2CC(CCCCCCCC)CCCCCCCCCC)s1
10.1002/cjoc.202000143,PSeDPPFT,*c1ccc(C2=C3C(=O)N(CCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(-c5sc(*)c(F)c5F)[se]4)=C3C(=O)N2CCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)[se]1,1,0.0,0,0.05,0.14,-3.69,-5.1,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N(CCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(*)[se]4)=C3C(=O)N2CCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)[se]1,PSeFDFT,*c1ccc(C2=C3C(=O)N4C=Cc5cc(-c6sc(*)c(F)c6F)[se]c5C4=C3C(=O)N2CCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)[se]1,1,0.0,0,0.21,0.31,-3.72,-5.01,*c1sc(*)c(F)c1F,*c1ccc(C2=C3C(=O)N4C=Cc5cc(*)[se]c5C4=C3C(=O)N2CCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)[se]1
10.1002/cjoc.202200209,P2Cl1CNTVT-DPP,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(-c5sc(/C(C#N)=C/c6cc(Cl)c(*)s6)cc5Cl)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,1,0.0,0,0.64,0.0,-4.11,-5.46,*c1sc(/C=C(\C#N)c2cc(Cl)c(*)s2)cc1Cl,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,P4Cl1CNTVT-DPP,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(-c5sc(/C(C#N)=C/c6sc(*)c(Cl)c6Cl)c(Cl)c5Cl)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,1,0.0,0,0.36,0.0,-4.33,-5.66,*c1sc(/C=C(\C#N)c2sc(*)c(Cl)c2Cl)c(Cl)c1Cl,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1
10.1002/cjoc.202200209,P2Cl1CNTVT-DPP,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(-c5sc(/C(C#N)=C/c6cc(Cl)c(*)s6)cc5Cl)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,1,0.0,0,0.64,0.0,-4.11,-5.46,*c1sc(/C=C(\C#N)c2cc(Cl)c(*)s2)cc1Cl,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,P2Cl2CNTVT-DPP,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(-c5sc(/C=C/c6sc(*)c(Cl)c6C#N)c(C#N)c5Cl)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,1,0.0,1,0.84,0.7,-4.29,-5.64,*c1sc(/C=C/c2sc(*)c(Cl)c2C#N)c(C#N)c1Cl,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1
10.1002/cjoc.202200209,P4Cl1CNTVT-DPP,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(-c5sc(/C(C#N)=C/c6sc(*)c(Cl)c6Cl)c(Cl)c5Cl)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,1,0.0,0,0.36,0.0,-4.33,-5.66,*c1sc(/C=C(\C#N)c2sc(*)c(Cl)c2Cl)c(Cl)c1Cl,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,P2Cl2CNTVT-DPP,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(-c5sc(/C=C/c6sc(*)c(Cl)c6C#N)c(C#N)c5Cl)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1,1,0.0,1,0.84,0.7,-4.29,-5.64,*c1sc(/C=C/c2sc(*)c(Cl)c2C#N)c(C#N)c1Cl,*c1ccc(C2=C3C(=O)N(CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)C(c4ccc(*)s4)=C3C(=O)N2CCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC)s1
10.1002/cjoc.202300237,PBTzVBTz-T ,*c1ccc(-c2cc3c(s2)c2c4nsnc4c(/C=C/c4cc5c(c6nsnc46)c4sc(*)cc4n5CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc2n3CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)s1,1,0.0,0,0.0,0.0016,-2.85,-4.62,*c1ccc(*)s1,*c1cc2c(s1)c1c3nsnc3c(/C=C/c3cc4c(c5nsnc35)c3sc(*)cc3n4CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc1n2CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,PBTzVBTz-TT ,*c1ccc(-c2ccc(-c3cc4c(s3)c3c5nsnc5c(/C=C/c5cc6c(c7nsnc57)c5sc(*)cc5n6CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc3n4CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)s2)s1,1,0.0,1,0.0,0.1,-2.85,-4.65,*c1ccc(-c2ccc(*)s2)s1,*c1cc2c(s1)c1c3nsnc3c(/C=C/c3cc4c(c5nsnc35)c3sc(*)cc3n4CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc1n2CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC
10.1002/cjoc.202300237,PBTzVBTz-T ,*c1ccc(-c2cc3c(s2)c2c4nsnc4c(/C=C/c4cc5c(c6nsnc46)c4sc(*)cc4n5CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc2n3CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)s1,1,0.0,0,0.0,0.0016,-2.85,-4.62,*c1ccc(*)s1,*c1cc2c(s1)c1c3nsnc3c(/C=C/c3cc4c(c5nsnc35)c3sc(*)cc3n4CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc1n2CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,PTVT-T,*c1ccc(-c2cc3c(c4nsnc24)c2sc(/C=C/c4cc5c(s4)c4c6nsnc6c(*)cc4n5CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc2n3CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)s1,1,0.0,0,0.0,0.0015,-2.92,-4.63,*c1ccc(*)s1,*c1cc2c(c3nsnc13)c1sc(/C=C/c3cc4c(s3)c3c5nsnc5c(*)cc3n4CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)cc1n2CCCC(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC
